-76749,-2.7909e+05,0
-76826,-2.7883e+05,0
-75801,-2.7894e+05,0
-76005,-2.7892e+05,0
-74507,-2.7918e+05,0
-75056,-2.7904e+05,0
-74917,-2.7889e+05,0
-74930,-2.7867e+05,0
-74823,-2.7872e+05,0
-74553,-2.7881e+05,0
-75155,-2.7867e+05,0
-75246,-2.7849e+05,0
-76358,-2.7853e+05,0
-76800,-2.7817e+05,0
-76864,-2.782e+05,0
-78015,-2.7824e+05,0
-78590,-2.7798e+05,0
-78726,-2.7802e+05,0
-79534,-2.7768e+05,0
-79788,-2.7777e+05,0
-79734,-2.7778e+05,0
-80312,-2.7728e+05,0
-79712,-2.7734e+05,0
-79854,-2.7777e+05,0
-80186,-2.7746e+05,0
-79345,-2.7738e+05,0
-78967,-2.7778e+05,0
-78615,-2.7777e+05,0
-77651,-2.7789e+05,0
-76991,-2.7813e+05,0
-76128,-2.7815e+05,0
-75994,-2.7875e+05,0
-75274,-2.7836e+05,0
-74656,-2.7839e+05,0
-74617,-2.7873e+05,0
-73494,-2.7927e+05,0
-72483,-2.7921e+05,0
-72838,-2.7879e+05,0
-72210,-2.7905e+05,0
-72200,-2.7921e+05,0
-72072,-2.7953e+05,0
-71395,-2.7903e+05,0
-71625,-2.7892e+05,0
-71625,-2.7888e+05,0
-72142,-2.7829e+05,0
-72332,-2.7816e+05,0
-72524,-2.7765e+05,0
-72099,-2.7751e+05,0
-72755,-2.7723e+05,0
-73465,-2.7699e+05,0
-73857,-2.7638e+05,0
-75024,-2.7673e+05,0
-75247,-2.7664e+05,0
-76026,-2.766e+05,0
-75759,-2.77e+05,0
-76045,-2.769e+05,0
-75979,-2.7655e+05,0
-76583,-2.7689e+05,0
-77600,-2.7676e+05,0
-77787,-2.7783e+05,0
-77351,-2.7735e+05,0
-77836,-2.7796e+05,0
-77041,-2.779e+05,0
-76829,-2.7795e+05,0
-76625,-2.7803e+05,0
-75251,-2.7802e+05,0
-75154,-2.7814e+05,0
-74107,-2.7824e+05,0
-73155,-2.7822e+05,0
-73135,-2.7848e+05,0
-72522,-2.7823e+05,0
-72214,-2.7844e+05,0
-71818,-2.7844e+05,0
-71772,-2.7838e+05,0
-72179,-2.786e+05,0
-73002,-2.786e+05,0
-73508,-2.7922e+05,0
-74357,-2.7842e+05,0
-74690,-2.7828e+05,0
-74869,-2.7802e+05,0
-74312,-2.7853e+05,0
-75145,-2.7708e+05,0
-75470,-2.771e+05,0
-76661,-2.7706e+05,0
-76426,-2.774e+05,0
-77844,-2.7658e+05,0
-78368,-2.773e+05,0
-78448,-2.7776e+05,0
-79307,-2.7683e+05,0
-78934,-2.7724e+05,0
-79347,-2.7748e+05,0
-79137,-2.7722e+05,0
-78834,-2.7755e+05,0
-78780,-2.7716e+05,0
-78439,-2.78e+05,0
-77723,-2.7815e+05,0
-77208,-2.7808e+05,0
-77709,-2.7832e+05,0
-76902,-2.7832e+05,0
-75848,-2.7894e+05,0
-75145,-2.79e+05,0
-74358,-2.7897e+05,0
-73408,-2.7863e+05,0
-72820,-2.7969e+05,0
-72955,-2.7919e+05,0
-73213,-2.7891e+05,0
-72526,-2.7872e+05,0
-71646,-2.788e+05,0
-71036,-2.7822e+05,0
-70807,-2.7851e+05,0
-71067,-2.7843e+05,0
-70132,-2.7827e+05,0
-70944,-2.7786e+05,0
-71650,-2.776e+05,0
-71500,-2.7772e+05,0
-73287,-2.7724e+05,0
-73606,-2.7686e+05,0
-74248,-2.7691e+05,0
-75350,-2.7661e+05,0
-75796,-2.7651e+05,0
-75900,-2.7656e+05,0
-76916,-2.7744e+05,0
-76369,-2.7752e+05,0
-76654,-2.7683e+05,0
-77442,-2.7705e+05,0
-77282,-2.7702e+05,0
-77235,-2.7715e+05,0
-77090,-2.7723e+05,0
-76870,-2.7767e+05,0
-77175,-2.7734e+05,0
-76167,-2.7774e+05,0
-74721,-2.7859e+05,0
-74444,-2.7844e+05,0
-73721,-2.7863e+05,0
-73654,-2.7826e+05,0
-72864,-2.7817e+05,0
-72771,-2.7897e+05,0
-72460,-2.7875e+05,0
-72217,-2.7866e+05,0
-72048,-2.7857e+05,0
-72065,-2.7866e+05,0
-72102,-2.7864e+05,0
-72400,-2.7833e+05,0
-72707,-2.7873e+05,0
-73102,-2.7801e+05,0
-73962,-2.7832e+05,0
-74152,-2.7851e+05,0
-73819,-2.775e+05,0
-75123,-2.7767e+05,0
-75280,-2.7731e+05,0
-75502,-2.7704e+05,0
-76247,-2.7675e+05,0
-76846,-2.7707e+05,0
-76838,-2.7706e+05,0
-77252,-2.7616e+05,0
-76901,-2.7667e+05,0
-77614,-2.7707e+05,0
-77175,-2.7711e+05,0
-77075,-2.7706e+05,0
-76963,-2.7689e+05,0
-75756,-2.7639e+05,0
-75803,-2.7718e+05,0
-74393,-2.7733e+05,0
-74047,-2.7747e+05,0
-73638,-2.7713e+05,0
-72926,-2.7754e+05,0
-71505,-2.7804e+05,0
-71959,-2.7807e+05,0
-70710,-2.7837e+05,0
-69979,-2.7874e+05,0
-69355,-2.7843e+05,0
-69005,-2.7778e+05,0
-69220,-2.7812e+05,0
-69522,-2.7832e+05,0
-69021,-2.7751e+05,0
-69268,-2.7726e+05,0
-69346,-2.7735e+05,0
-70607,-2.7753e+05,0
-70968,-2.7699e+05,0
-71597,-2.7717e+05,0
-71729,-2.7693e+05,0
-72723,-2.7713e+05,0
-73990,-2.7709e+05,0
-75353,-2.7711e+05,0
-75822,-2.7734e+05,0
-77891,-2.7786e+05,0
-78073,-2.7734e+05,0
-77385,-2.7749e+05,0
-78259,-2.773e+05,0
-77728,-2.7736e+05,0
-77556,-2.7703e+05,0
-77020,-2.7746e+05,0
-77780,-2.777e+05,0
-76739,-2.7722e+05,0
-75467,-2.7768e+05,0
-74875,-2.7712e+05,0
-74675,-2.7752e+05,0
-74450,-2.7705e+05,0
-73088,-2.7722e+05,0
-72960,-2.7724e+05,0
-71939,-2.7748e+05,0
-71625,-2.7786e+05,0
-71331,-2.7773e+05,0
-71457,-2.7748e+05,0
-70553,-2.7755e+05,0
-70769,-2.7727e+05,0
-70108,-2.7757e+05,0
-70752,-2.7861e+05,0
-71438,-2.7807e+05,0
-72137,-2.7837e+05,0
-72752,-2.7797e+05,0
-73043,-2.783e+05,0
-73900,-2.785e+05,0
-74436,-2.7797e+05,0
-74934,-2.7782e+05,0
-76189,-2.7765e+05,0
-76301,-2.772e+05,0
-77104,-2.7784e+05,0
-77873,-2.7766e+05,0
-77559,-2.7752e+05,0
-77628,-2.7763e+05,0
-77563,-2.7756e+05,0
-77198,-2.7778e+05,0
-77013,-2.7659e+05,0
-77066,-2.772e+05,0
-76266,-2.7735e+05,0
-76596,-2.771e+05,0
-75892,-2.7715e+05,0
-75932,-2.7733e+05,0
-75941,-2.7702e+05,0
-75343,-2.777e+05,0
-75085,-2.7776e+05,0
-74420,-2.7833e+05,0
-73740,-2.7795e+05,0
-73574,-2.7821e+05,0
-72574,-2.7835e+05,0
-72261,-2.7814e+05,0
-72180,-2.7775e+05,0
-72278,-2.783e+05,0
-72367,-2.7823e+05,0
-71726,-2.7843e+05,0
-71664,-2.7824e+05,0
-72659,-2.7829e+05,0
-72765,-2.7816e+05,0
-72971,-2.785e+05,0
-73410,-2.781e+05,0
-73650,-2.7742e+05,0
-73627,-2.7799e+05,0
-75027,-2.777e+05,0
-75664,-2.7774e+05,0
-75630,-2.7775e+05,0
-76329,-2.7715e+05,0
-77357,-2.7738e+05,0
-76477,-2.774e+05,0
-77164,-2.7683e+05,0
-77737,-2.7754e+05,0
-77620,-2.7749e+05,0
-78220,-2.7696e+05,0
-77898,-2.7732e+05,0
-77802,-2.765e+05,0
-76924,-2.7742e+05,0
-76152,-2.7729e+05,0
-76742,-2.7739e+05,0
-75425,-2.7777e+05,0
-75723,-2.7724e+05,0
-74222,-2.7774e+05,0
-73998,-2.7779e+05,0
-73179,-2.7805e+05,0
-72760,-2.7796e+05,0
-71897,-2.781e+05,0
-71503,-2.7819e+05,0
-70910,-2.786e+05,0
-70548,-2.784e+05,0
-71188,-2.7827e+05,0
-70238,-2.776e+05,0
-70807,-2.7755e+05,0
-70260,-2.7729e+05,0
-70991,-2.7732e+05,0
-71145,-2.7725e+05,0
-71873,-2.7724e+05,0
-72416,-2.7704e+05,0
-71744,-2.7739e+05,0
-72739,-2.772e+05,0
-74312,-2.7712e+05,0
-73696,-2.7719e+05,0
-74844,-2.7704e+05,0
-75362,-2.7693e+05,0
-75072,-2.7645e+05,0
-75246,-2.7597e+05,0
-75036,-2.7603e+05,0
-75329,-2.7587e+05,0
-75324,-2.7675e+05,0
-75242,-2.7662e+05,0
-75203,-2.7661e+05,0
-74645,-2.7719e+05,0
-74571,-2.7646e+05,0
-74275,-2.7647e+05,0
-74104,-2.7723e+05,0
-73181,-2.7742e+05,0
-72336,-2.7722e+05,0
-72138,-2.7778e+05,0
-72269,-2.772e+05,0
-71292,-2.7738e+05,0
-71321,-2.7714e+05,0
-70823,-2.774e+05,0
-70211,-2.7775e+05,0
-69955,-2.7769e+05,0
-70205,-2.7756e+05,0
-69961,-2.7772e+05,0
-70235,-2.7768e+05,0
-70283,-2.7737e+05,0
-70748,-2.7687e+05,0
-71416,-2.7733e+05,0
-71789,-2.7752e+05,0
-72609,-2.771e+05,0
-73916,-2.7764e+05,0
-75140,-2.7695e+05,0
-75097,-2.7691e+05,0
-75755,-2.7675e+05,0
-76075,-2.7606e+05,0
-76552,-2.77e+05,0
-76099,-2.7723e+05,0
-75809,-2.7652e+05,0
-75046,-2.76e+05,0
-75114,-2.7622e+05,0
-74198,-2.7614e+05,0
-73673,-2.7644e+05,0
-73686,-2.7649e+05,0
-73836,-2.7661e+05,0
-72798,-2.7665e+05,0
-73225,-2.7634e+05,0
-71682,-2.7691e+05,0
-71480,-2.7652e+05,0
-71023,-2.7692e+05,0
-70676,-2.7657e+05,0
-69577,-2.7691e+05,0
-69696,-2.7764e+05,0
-70565,-2.77e+05,0
-69981,-2.7755e+05,0
-69693,-2.7788e+05,0
-70055,-2.7777e+05,0
-70481,-2.7789e+05,0
-70877,-2.7825e+05,0
-71674,-2.7804e+05,0
-72807,-2.7793e+05,0
-73715,-2.7815e+05,0
-75058,-2.7778e+05,0
-75274,-2.7791e+05,0
-76718,-2.7836e+05,0
-77257,-2.7767e+05,0
-77347,-2.7773e+05,0
-77864,-2.7834e+05,0
-78641,-2.7776e+05,0
-78456,-2.7747e+05,0
-78603,-2.774e+05,0
-78055,-2.7726e+05,0
-78335,-2.7729e+05,0
-78562,-2.7715e+05,0
-78133,-2.7781e+05,0
-77865,-2.7766e+05,0
-77603,-2.7767e+05,0
-76226,-2.7737e+05,0
-75862,-2.7729e+05,0
-75266,-2.7679e+05,0
